Chr	start	end	direction	gene_id
Chr04_Occ	51005352	51055352	Urban sel	ACLI19_g33612
Chr04_Occ	51055352	51105352	Urban sel	ACLI19_g33613
Chr04_Occ	51055352	51105352	Urban sel	ACLI19_g33614
Chr04_Occ	51055352	51105352	Urban sel	ACLI19_g33615
Chr04_Occ	51055352	51105352	Urban sel	ACLI19_g33616
Chr04_Occ	51055352	51105352	Urban sel	ACLI19_g33617
Chr04_Occ	51055352	51105352	Urban sel	ACLI19_g33618
Chr04_Occ	51055352	51105352	Urban sel	ACLI19_g33620
Chr04_Occ	51055352	51105352	Urban sel	ACLI19_g33619
Chr04_Occ	51755352	51805352	Urban sel	ACLI19_g33693
Chr04_Occ	51755352	51805352	Urban sel	ACLI19_g33694
Chr04_Occ	51755352	51805352	Urban sel	ACLI19_g33692
Chr04_Occ	52355352	52405352	Urban sel	ACLI19_g33745
Chr04_Occ	52355352	52405352	Urban sel	ACLI19_g33746
Chr04_Occ	53355352	53405352	Urban sel	ACLI19_g33823
Chr04_Occ	53355352	53405352	Urban sel	ACLI19_g33824
Chr04_Occ	53355352	53405352	Urban sel	ACLI19_g33825
Chr04_Occ	53355352	53405352	Urban sel	ACLI19_g33826
Chr04_Occ	53355352	53405352	Urban sel	ACLI19_g33827
Chr04_Occ	53505352	53555352	Urban sel	ACLI19_g33835
Chr04_Occ	53505352	53555352	Urban sel	ACLI19_g33836
Chr04_Occ	53505352	53555352	Urban sel	ACLI19_g33837
Chr04_Occ	53505352	53555352	Urban sel	ACLI19_g33838
Chr04_Occ	53505352	53555352	Urban sel	ACLI19_g33839
Chr04_Occ	53505352	53555352	Urban sel	ACLI19_g33841
Chr04_Occ	53505352	53555352	Urban sel	ACLI19_g33842
Chr04_Occ	53505352	53555352	Urban sel	ACLI19_g33840
Chr04_Occ	53505352	53555352	Urban sel	ACLI19_g33843
Chr04_Occ	53605352	53655352	Urban sel	ACLI19_g33850
Chr04_Occ	53605352	53655352	Urban sel	ACLI19_g33851
Chr04_Occ	53605352	53655352	Urban sel	ACLI19_g33852
Chr04_Occ	53605352	53655352	Urban sel	ACLI19_g33853
Chr04_Occ	53605352	53655352	Urban sel	ACLI19_g33854
Chr04_Occ	53605352	53655352	Urban sel	ACLI19_g33855
Chr04_Occ	53605352	53655352	Urban sel	ACLI19_g33856
Chr04_Occ	53655352	53705352	Urban sel	ACLI19_g33856
Chr04_Occ	53655352	53705352	Urban sel	ACLI19_g33858
Chr04_Occ	53655352	53705352	Urban sel	ACLI19_g33860
Chr04_Occ	53655352	53705352	Urban sel	ACLI19_g33861
Chr04_Occ	53655352	53705352	Urban sel	ACLI19_g33862
Chr04_Occ	53655352	53705352	Urban sel	ACLI19_g33857
Chr04_Occ	53655352	53705352	Urban sel	ACLI19_g33859
Chr04_Occ	53705352	53755352	Urban sel	ACLI19_g33863
Chr04_Occ	53705352	53755352	Urban sel	ACLI19_g33864
Chr04_Occ	53705352	53755352	Urban sel	ACLI19_g33865
Chr04_Occ	53705352	53755352	Urban sel	ACLI19_g33866
Chr04_Occ	53705352	53755352	Urban sel	ACLI19_g33867
Chr04_Occ	53705352	53755352	Urban sel	ACLI19_g33868
Chr04_Occ	53755352	53805352	Urban sel	ACLI19_g33869
Chr04_Occ	53755352	53805352	Urban sel	ACLI19_g33870
Chr04_Occ	53755352	53805352	Urban sel	ACLI19_g33872
Chr04_Occ	53755352	53805352	Urban sel	ACLI19_g33874
Chr04_Occ	53755352	53805352	Urban sel	ACLI19_g33875
Chr04_Occ	53755352	53805352	Urban sel	ACLI19_g33868
Chr04_Occ	53755352	53805352	Urban sel	ACLI19_g33871
Chr04_Occ	53755352	53805352	Urban sel	ACLI19_g33873
Chr04_Occ	53755352	53805352	Urban sel	ACLI19_g33876
Chr04_Occ	53805352	53855352	Urban sel	ACLI19_g33877
Chr04_Occ	53805352	53855352	Urban sel	ACLI19_g33878
Chr04_Occ	53805352	53855352	Urban sel	ACLI19_g33876
Chr04_Occ	53805352	53855352	Urban sel	ACLI19_g33879
Chr04_Occ	53855352	53905352	Urban sel	ACLI19_g33880
Chr04_Occ	53855352	53905352	Urban sel	ACLI19_g33881
Chr04_Occ	53855352	53905352	Urban sel	ACLI19_g33882
Chr04_Occ	53855352	53905352	Urban sel	ACLI19_g33884
Chr04_Occ	53855352	53905352	Urban sel	ACLI19_g33885
Chr04_Occ	53855352	53905352	Urban sel	ACLI19_g33879
Chr04_Occ	53855352	53905352	Urban sel	ACLI19_g33883
Chr04_Occ	54055352	54105352	Urban sel	ACLI19_g33901
Chr04_Occ	54055352	54105352	Urban sel	ACLI19_g33903
Chr04_Occ	54055352	54105352	Urban sel	ACLI19_g33904
Chr04_Occ	54055352	54105352	Urban sel	ACLI19_g33905
Chr04_Occ	54055352	54105352	Urban sel	ACLI19_g33906
Chr04_Occ	54055352	54105352	Urban sel	ACLI19_g33907
Chr04_Occ	54055352	54105352	Urban sel	ACLI19_g33908
Chr04_Occ	54055352	54105352	Urban sel	ACLI19_g33900
Chr04_Occ	54055352	54105352	Urban sel	ACLI19_g33902
Chr04_Occ	54055352	54105352	Urban sel	ACLI19_g33909
Chr04_Occ	54105352	54155352	Urban sel	ACLI19_g33910
Chr04_Occ	54105352	54155352	Urban sel	ACLI19_g33911
Chr04_Occ	56705352	56755352	Urban sel	ACLI19_g34197
Chr04_Occ	56705352	56755352	Urban sel	ACLI19_g34198
Chr04_Occ	56705352	56755352	Urban sel	ACLI19_g34199
Chr04_Occ	56705352	56755352	Urban sel	ACLI19_g34200
Chr04_Occ	56705352	56755352	Urban sel	ACLI19_g34201
Chr04_Occ	56705352	56755352	Urban sel	ACLI19_g34202
Chr04_Occ	56705352	56755352	Urban sel	ACLI19_g34203
Chr04_Occ	56705352	56755352	Urban sel	ACLI19_g34204
Chr04_Occ	56705352	56755352	Urban sel	ACLI19_g34205
Chr04_Occ	58955352	59005352	Rural sel	ACLI19_g34465
Chr04_Occ	58955352	59005352	Rural sel	ACLI19_g34466
Chr04_Occ	58955352	59005352	Rural sel	ACLI19_g34467
Chr04_Occ	58955352	59005352	Rural sel	ACLI19_g34468
Chr04_Occ	58955352	59005352	Rural sel	ACLI19_g34469
Chr04_Occ	59955352	60005352	Rural sel	ACLI19_g34581
Chr04_Occ	59955352	60005352	Rural sel	ACLI19_g34582
Chr04_Occ	59955352	60005352	Rural sel	ACLI19_g34583
Chr04_Occ	59955352	60005352	Rural sel	ACLI19_g34584
Chr04_Occ	59955352	60005352	Rural sel	ACLI19_g34585
Chr04_Occ	60455352	60505352	Urban sel	ACLI19_g34645
Chr04_Occ	60455352	60505352	Urban sel	ACLI19_g34646
Chr04_Occ	60455352	60505352	Urban sel	ACLI19_g34647
Chr04_Occ	60455352	60505352	Urban sel	ACLI19_g34648
Chr04_Pall	13452531	13502531	Urban sel	ACLI19_g36604
Chr04_Pall	13452531	13502531	Urban sel	ACLI19_g36605
Chr04_Pall	13452531	13502531	Urban sel	ACLI19_g36603
Chr04_Pall	30802531	30852531	Rural sel	ACLI19_g37980
Chr04_Pall	30802531	30852531	Rural sel	ACLI19_g37981
Chr04_Pall	30802531	30852531	Rural sel	ACLI19_g37982
Chr04_Pall	31002531	31052531	Rural sel	ACLI19_g37987
Chr04_Pall	31002531	31052531	Rural sel	ACLI19_g37988
Chr04_Pall	31752531	31802531	Rural sel	ACLI19_g38020
Chr04_Pall	31752531	31802531	Rural sel	ACLI19_g38021
Chr04_Pall	31752531	31802531	Rural sel	ACLI19_g38022
Chr04_Pall	31752531	31802531	Rural sel	ACLI19_g38023
Chr04_Pall	31752531	31802531	Rural sel	ACLI19_g38024
Chr04_Pall	31752531	31802531	Rural sel	ACLI19_g38025
Chr04_Pall	31852531	31902531	Rural sel	ACLI19_g38026
Chr04_Pall	42202531	42252531	Rural sel	ACLI19_g38405
Chr04_Pall	42302531	42352531	Rural sel	ACLI19_g38409
Chr04_Pall	42302531	42352531	Rural sel	ACLI19_g38410
Chr04_Pall	45002531	45052531	Urban sel	ACLI19_g38682
Chr04_Pall	45002531	45052531	Urban sel	ACLI19_g38684
Chr04_Pall	45002531	45052531	Urban sel	ACLI19_g38685
Chr04_Pall	45002531	45052531	Urban sel	ACLI19_g38686
Chr04_Pall	45002531	45052531	Urban sel	ACLI19_g38683
Chr04_Pall	46902531	46952531	Urban sel	ACLI19_g38867
Chr04_Pall	46902531	46952531	Urban sel	ACLI19_g38869
Chr04_Pall	46902531	46952531	Urban sel	ACLI19_g38870
Chr04_Pall	46902531	46952531	Urban sel	ACLI19_g38871
Chr04_Pall	46902531	46952531	Urban sel	ACLI19_g38872
Chr04_Pall	46902531	46952531	Urban sel	ACLI19_g38873
Chr04_Pall	46902531	46952531	Urban sel	ACLI19_g38874
Chr04_Pall	46902531	46952531	Urban sel	ACLI19_g38875
Chr04_Pall	46902531	46952531	Urban sel	ACLI19_g38876
Chr04_Pall	46902531	46952531	Urban sel	ACLI19_g38868
Chr04_Pall	49302531	49352531	Urban sel	ACLI19_g39124
Chr04_Pall	49302531	49352531	Urban sel	ACLI19_g39126
Chr04_Pall	49302531	49352531	Urban sel	ACLI19_g39127
Chr04_Pall	49302531	49352531	Urban sel	ACLI19_g39129
Chr04_Pall	49302531	49352531	Urban sel	ACLI19_g39130
Chr04_Pall	49302531	49352531	Urban sel	ACLI19_g39131
Chr04_Pall	49302531	49352531	Urban sel	ACLI19_g39125
Chr04_Pall	49302531	49352531	Urban sel	ACLI19_g39128
Chr04_Pall	51752531	51802531	Urban sel	ACLI19_g39419
Chr04_Pall	51752531	51802531	Urban sel	ACLI19_g39420
Chr04_Pall	51752531	51802531	Urban sel	ACLI19_g39422
Chr04_Pall	51752531	51802531	Urban sel	ACLI19_g39423
Chr04_Pall	51752531	51802531	Urban sel	ACLI19_g39424
Chr04_Pall	51752531	51802531	Urban sel	ACLI19_g39425
Chr04_Pall	51752531	51802531	Urban sel	ACLI19_g39426
Chr04_Pall	51752531	51802531	Urban sel	ACLI19_g39418
Chr04_Pall	51752531	51802531	Urban sel	ACLI19_g39421
Chr04_Pall	57852531	57902531	Rural sel	ACLI19_g40135
Chr04_Pall	57852531	57902531	Rural sel	ACLI19_g40136
Chr05_Occ	3260042	3310042	Urban sel	ACLI19_g40799
Chr05_Occ	3260042	3310042	Urban sel	ACLI19_g40800
Chr05_Occ	3260042	3310042	Urban sel	ACLI19_g40802
Chr05_Occ	3260042	3310042	Urban sel	ACLI19_g40803
Chr05_Occ	3260042	3310042	Urban sel	ACLI19_g40804
Chr05_Occ	3260042	3310042	Urban sel	ACLI19_g40801
Chr05_Occ	4260042	4310042	Urban sel	ACLI19_g40931
Chr05_Occ	4260042	4310042	Urban sel	ACLI19_g40932
Chr05_Occ	4260042	4310042	Urban sel	ACLI19_g40934
Chr05_Occ	4260042	4310042	Urban sel	ACLI19_g40935
Chr05_Occ	4260042	4310042	Urban sel	ACLI19_g40936
Chr05_Occ	4260042	4310042	Urban sel	ACLI19_g40933
Chr05_Occ	4260042	4310042	Urban sel	ACLI19_g40937
Chr05_Occ	4360042	4410042	Urban sel	ACLI19_g40946
Chr05_Occ	4360042	4410042	Urban sel	ACLI19_g40947
Chr05_Occ	4360042	4410042	Urban sel	ACLI19_g40948
Chr05_Occ	4360042	4410042	Urban sel	ACLI19_g40949
Chr05_Occ	4360042	4410042	Urban sel	ACLI19_g40950
Chr05_Occ	4360042	4410042	Urban sel	ACLI19_g40951
Chr05_Occ	4360042	4410042	Urban sel	ACLI19_g40945
Chr05_Occ	4460042	4510042	Urban sel	ACLI19_g40961
Chr05_Occ	4460042	4510042	Urban sel	ACLI19_g40962
Chr05_Occ	4510042	4560042	Urban sel	ACLI19_g40964
Chr05_Occ	4510042	4560042	Urban sel	ACLI19_g40965
Chr05_Occ	4510042	4560042	Urban sel	ACLI19_g40966
Chr05_Occ	4510042	4560042	Urban sel	ACLI19_g40967
Chr05_Occ	4510042	4560042	Urban sel	ACLI19_g40968
Chr05_Occ	4510042	4560042	Urban sel	ACLI19_g40969
Chr05_Occ	4510042	4560042	Urban sel	ACLI19_g40970
Chr05_Occ	4510042	4560042	Urban sel	ACLI19_g40971
Chr05_Occ	4510042	4560042	Urban sel	ACLI19_g40963
Chr05_Occ	4560042	4610042	Urban sel	ACLI19_g40974
Chr05_Occ	4560042	4610042	Urban sel	ACLI19_g40972
Chr05_Occ	4560042	4610042	Urban sel	ACLI19_g40975
Chr05_Occ	4560042	4610042	Urban sel	ACLI19_g40973
Chr05_Occ	4610042	4660042	Urban sel	ACLI19_g40975
Chr05_Occ	4660042	4710042	Urban sel	ACLI19_g40976
Chr05_Occ	4660042	4710042	Urban sel	ACLI19_g40977
Chr05_Occ	4660042	4710042	Urban sel	ACLI19_g40975
Chr05_Occ	4760042	4810042	Urban sel	ACLI19_g40981
Chr05_Occ	4760042	4810042	Urban sel	ACLI19_g40982
Chr05_Occ	4760042	4810042	Urban sel	ACLI19_g40983
Chr05_Occ	4760042	4810042	Urban sel	ACLI19_g40984
Chr05_Occ	4760042	4810042	Urban sel	ACLI19_g40985
Chr05_Occ	4760042	4810042	Urban sel	ACLI19_g40986
Chr05_Occ	4810042	4860042	Urban sel	ACLI19_g40988
Chr05_Occ	4810042	4860042	Urban sel	ACLI19_g40989
Chr05_Occ	4810042	4860042	Urban sel	ACLI19_g40990
Chr05_Occ	4810042	4860042	Urban sel	ACLI19_g40991
Chr05_Occ	4810042	4860042	Urban sel	ACLI19_g40993
Chr05_Occ	4810042	4860042	Urban sel	ACLI19_g40994
Chr05_Occ	4810042	4860042	Urban sel	ACLI19_g40987
Chr05_Occ	4810042	4860042	Urban sel	ACLI19_g40992
Chr05_Occ	4860042	4910042	Urban sel	ACLI19_g40995
Chr05_Occ	4860042	4910042	Urban sel	ACLI19_g40996
Chr05_Occ	4860042	4910042	Urban sel	ACLI19_g40997
Chr05_Occ	4860042	4910042	Urban sel	ACLI19_g40999
Chr05_Occ	4860042	4910042	Urban sel	ACLI19_g40998
Chr05_Occ	8560042	8610042	Urban sel	ACLI19_g41353
Chr05_Occ	8560042	8610042	Urban sel	ACLI19_g41354
Chr05_Occ	8560042	8610042	Urban sel	ACLI19_g41355
Chr05_Occ	8560042	8610042	Urban sel	ACLI19_g41356
Chr05_Occ	16410042	16460042	Rural sel	ACLI19_g41958
Chr05_Occ	16410042	16460042	Rural sel	ACLI19_g41959
Chr05_Occ	16410042	16460042	Rural sel	ACLI19_g41960
Chr05_Occ	16410042	16460042	Rural sel	ACLI19_g41961
Chr05_Occ	16410042	16460042	Rural sel	ACLI19_g41962
Chr05_Occ	29860042	29910042	Rural sel	ACLI19_g42622
Chr05_Occ	29860042	29910042	Rural sel	ACLI19_g42623
Chr05_Occ	29860042	29910042	Rural sel	ACLI19_g42624
Chr05_Occ	29860042	29910042	Rural sel	ACLI19_g42625
Chr05_Occ	29860042	29910042	Rural sel	ACLI19_g42626
Chr05_Occ	30510042	30560042	Urban sel	ACLI19_g42653
Chr05_Occ	44810042	44860042	Urban sel	ACLI19_g43631
Chr05_Occ	44810042	44860042	Urban sel	ACLI19_g43632
Chr05_Occ	44810042	44860042	Urban sel	ACLI19_g43633
Chr05_Occ	44810042	44860042	Urban sel	ACLI19_g43634
Chr05_Occ	56560042	56610042	Rural sel	ACLI19_g44928
Chr05_Occ	56560042	56610042	Rural sel	ACLI19_g44930
Chr05_Occ	56560042	56610042	Rural sel	ACLI19_g44931
Chr05_Occ	56560042	56610042	Rural sel	ACLI19_g44932
Chr05_Occ	56560042	56610042	Rural sel	ACLI19_g44929
Chr05_Occ	56610042	56660042	Rural sel	ACLI19_g44932
Chr05_Occ	56610042	56660042	Rural sel	ACLI19_g44933
Chr05_Occ	56610042	56660042	Rural sel	ACLI19_g44934
Chr05_Occ	56610042	56660042	Rural sel	ACLI19_g44936
Chr05_Occ	56610042	56660042	Rural sel	ACLI19_g44937
Chr05_Occ	56610042	56660042	Rural sel	ACLI19_g44938
Chr05_Occ	56610042	56660042	Rural sel	ACLI19_g44935
Chr05_Occ	57510042	57560042	Rural sel	ACLI19_g45051
Chr05_Occ	57510042	57560042	Rural sel	ACLI19_g45052
Chr05_Occ	57510042	57560042	Rural sel	ACLI19_g45053
Chr05_Occ	57510042	57560042	Rural sel	ACLI19_g45054
Chr05_Occ	57510042	57560042	Rural sel	ACLI19_g45055
Chr05_Occ	57510042	57560042	Rural sel	ACLI19_g45056
Chr05_Occ	57510042	57560042	Rural sel	ACLI19_g45057
Chr05_Pall	102905	152905	Rural sel	ACLI19_g45186
Chr05_Pall	102905	152905	Rural sel	ACLI19_g45187
Chr05_Pall	102905	152905	Rural sel	ACLI19_g45188
Chr05_Pall	102905	152905	Rural sel	ACLI19_g45189
Chr05_Pall	1152905	1202905	Urban sel	ACLI19_g45326
Chr05_Pall	1152905	1202905	Urban sel	ACLI19_g45327
Chr05_Pall	1152905	1202905	Urban sel	ACLI19_g45328
Chr05_Pall	1152905	1202905	Urban sel	ACLI19_g45330
Chr05_Pall	1152905	1202905	Urban sel	ACLI19_g45332
Chr05_Pall	1152905	1202905	Urban sel	ACLI19_g45333
Chr05_Pall	1152905	1202905	Urban sel	ACLI19_g45331
Chr05_Pall	1152905	1202905	Urban sel	ACLI19_g45329
Chr05_Pall	4502905	4552905	Urban sel	ACLI19_g45740
Chr05_Pall	4502905	4552905	Urban sel	ACLI19_g45741
Chr05_Pall	4502905	4552905	Urban sel	ACLI19_g45739
Chr05_Pall	4502905	4552905	Urban sel	ACLI19_g45742
Chr05_Pall	4552905	4602905	Urban sel	ACLI19_g45743
Chr05_Pall	4552905	4602905	Urban sel	ACLI19_g45744
Chr05_Pall	4552905	4602905	Urban sel	ACLI19_g45745
Chr05_Pall	4552905	4602905	Urban sel	ACLI19_g45746
Chr05_Pall	4552905	4602905	Urban sel	ACLI19_g45747
Chr05_Pall	4552905	4602905	Urban sel	ACLI19_g45748
Chr05_Pall	4552905	4602905	Urban sel	ACLI19_g45749
Chr05_Pall	4552905	4602905	Urban sel	ACLI19_g45742
Chr05_Pall	4752905	4802905	Urban sel	ACLI19_g45769
Chr05_Pall	4752905	4802905	Urban sel	ACLI19_g45770
Chr05_Pall	4752905	4802905	Urban sel	ACLI19_g45771
Chr05_Pall	4752905	4802905	Urban sel	ACLI19_g45772
Chr05_Pall	4752905	4802905	Urban sel	ACLI19_g45773
Chr05_Pall	16402905	16452905	Rural sel	ACLI19_g46763
Chr05_Pall	16402905	16452905	Rural sel	ACLI19_g46764
Chr05_Pall	16402905	16452905	Rural sel	ACLI19_g46765
Chr05_Pall	16402905	16452905	Rural sel	ACLI19_g46766
Chr05_Pall	16402905	16452905	Rural sel	ACLI19_g46767
Chr05_Pall	16402905	16452905	Rural sel	ACLI19_g46768
Chr05_Pall	20152905	20202905	Rural sel	ACLI19_g46995
Chr05_Pall	20152905	20202905	Rural sel	ACLI19_g46996
Chr05_Pall	20402905	20452905	Rural sel	ACLI19_g47008
Chr05_Pall	20402905	20452905	Rural sel	ACLI19_g47009
Chr05_Pall	25852905	25902905	Urban sel	ACLI19_g47145
Chr05_Pall	25852905	25902905	Urban sel	ACLI19_g47146
Chr05_Pall	30802905	30852905	Rural sel	ACLI19_g47369
Chr05_Pall	30802905	30852905	Rural sel	ACLI19_g47370
Chr05_Pall	42652905	42702905	Rural sel	ACLI19_g48133
Chr05_Pall	51802905	51852905	Rural sel	ACLI19_g48958
Chr05_Pall	51802905	51852905	Rural sel	ACLI19_g48959
Chr05_Pall	51802905	51852905	Rural sel	ACLI19_g48960
Chr05_Pall	51802905	51852905	Rural sel	ACLI19_g48961
Chr05_Pall	51802905	51852905	Rural sel	ACLI19_g48962
Chr05_Pall	51802905	51852905	Rural sel	ACLI19_g48963
Chr05_Pall	55852905	55902905	Urban sel	ACLI19_g49384
Chr05_Pall	55852905	55902905	Urban sel	ACLI19_g49385
Chr05_Pall	55852905	55902905	Urban sel	ACLI19_g49386
Chr05_Pall	55852905	55902905	Urban sel	ACLI19_g49387
Chr05_Pall	55852905	55902905	Urban sel	ACLI19_g49388
Chr05_Pall	55852905	55902905	Urban sel	ACLI19_g49390
Chr05_Pall	55852905	55902905	Urban sel	ACLI19_g49391
Chr05_Pall	55852905	55902905	Urban sel	ACLI19_g49389
Chr05_Pall	57302905	57352905	Rural sel	ACLI19_g49596
Chr05_Pall	57302905	57352905	Rural sel	ACLI19_g49597
Chr05_Pall	57302905	57352905	Rural sel	ACLI19_g49598
Chr05_Pall	57302905	57352905	Rural sel	ACLI19_g49599
Chr05_Pall	57302905	57352905	Rural sel	ACLI19_g49600
Chr05_Pall	57302905	57352905	Rural sel	ACLI19_g49601
Chr05_Pall	57302905	57352905	Rural sel	ACLI19_g49602
Chr05_Pall	57352905	57402905	Rural sel	ACLI19_g49602
Chr05_Pall	57352905	57402905	Rural sel	ACLI19_g49604
Chr05_Pall	57352905	57402905	Rural sel	ACLI19_g49605
Chr05_Pall	57352905	57402905	Rural sel	ACLI19_g49606
Chr05_Pall	57352905	57402905	Rural sel	ACLI19_g49607
Chr05_Pall	57352905	57402905	Rural sel	ACLI19_g49608
Chr05_Pall	57352905	57402905	Rural sel	ACLI19_g49603
Chr05_Pall	58152905	58202905	Rural sel	ACLI19_g49711
Chr05_Pall	58152905	58202905	Rural sel	ACLI19_g49713
Chr05_Pall	58152905	58202905	Rural sel	ACLI19_g49714
Chr05_Pall	58152905	58202905	Rural sel	ACLI19_g49716
Chr05_Pall	58152905	58202905	Rural sel	ACLI19_g49718
Chr05_Pall	58152905	58202905	Rural sel	ACLI19_g49712
Chr05_Pall	58152905	58202905	Rural sel	ACLI19_g49715
Chr05_Pall	58152905	58202905	Rural sel	ACLI19_g49717
Chr05_Pall	58252905	58302905	Rural sel	ACLI19_g49724
Chr05_Pall	58252905	58302905	Rural sel	ACLI19_g49725
Chr05_Pall	58252905	58302905	Rural sel	ACLI19_g49727
Chr05_Pall	58252905	58302905	Rural sel	ACLI19_g49729
Chr05_Pall	58252905	58302905	Rural sel	ACLI19_g49730
Chr05_Pall	58252905	58302905	Rural sel	ACLI19_g49731
Chr05_Pall	58252905	58302905	Rural sel	ACLI19_g49726
Chr05_Pall	58252905	58302905	Rural sel	ACLI19_g49728
Chr05_Pall	58302905	58352905	Rural sel	ACLI19_g49732
Chr05_Pall	58302905	58352905	Rural sel	ACLI19_g49733
Chr05_Pall	58302905	58352905	Rural sel	ACLI19_g49734
Chr05_Pall	58302905	58352905	Rural sel	ACLI19_g49736
Chr05_Pall	58302905	58352905	Rural sel	ACLI19_g49735
Chr06_Occ	4072456	4122456	Rural sel	ACLI19_g50307
Chr06_Occ	4072456	4122456	Rural sel	ACLI19_g50308
Chr06_Occ	4072456	4122456	Rural sel	ACLI19_g50309
Chr06_Occ	4172456	4222456	Rural sel	ACLI19_g50315
Chr06_Occ	4172456	4222456	Rural sel	ACLI19_g50317
Chr06_Occ	4172456	4222456	Rural sel	ACLI19_g50318
Chr06_Occ	4172456	4222456	Rural sel	ACLI19_g50319
Chr06_Occ	4172456	4222456	Rural sel	ACLI19_g50320
Chr06_Occ	4172456	4222456	Rural sel	ACLI19_g50322
Chr06_Occ	4172456	4222456	Rural sel	ACLI19_g50323
Chr06_Occ	4172456	4222456	Rural sel	ACLI19_g50324
Chr06_Occ	4172456	4222456	Rural sel	ACLI19_g50325
Chr06_Occ	4172456	4222456	Rural sel	ACLI19_g50316
Chr06_Occ	4172456	4222456	Rural sel	ACLI19_g50321
Chr06_Occ	10122456	10172456	Urban sel	ACLI19_g50813
Chr06_Occ	10122456	10172456	Urban sel	ACLI19_g50814
Chr06_Occ	10122456	10172456	Urban sel	ACLI19_g50815
Chr06_Occ	11872456	11922456	Urban sel	ACLI19_g50956
Chr06_Occ	17272456	17322456	Rural sel	ACLI19_g51446
Chr06_Occ	17272456	17322456	Rural sel	ACLI19_g51447
Chr06_Occ	17272456	17322456	Rural sel	ACLI19_g51448
Chr06_Occ	18622456	18672456	Rural sel	ACLI19_g51546
Chr06_Occ	18622456	18672456	Rural sel	ACLI19_g51547
Chr06_Occ	18622456	18672456	Rural sel	ACLI19_g51548
Chr06_Occ	18622456	18672456	Rural sel	ACLI19_g51549
Chr06_Occ	18622456	18672456	Rural sel	ACLI19_g51550
Chr06_Occ	18622456	18672456	Rural sel	ACLI19_g51551
Chr06_Occ	19522456	19572456	Urban sel	ACLI19_g51603
Chr06_Occ	19522456	19572456	Urban sel	ACLI19_g51605
Chr06_Occ	19522456	19572456	Urban sel	ACLI19_g51604
Chr06_Occ	22422456	22472456	Urban sel	ACLI19_g51670
Chr06_Occ	22422456	22472456	Urban sel	ACLI19_g51671
Chr06_Occ	22422456	22472456	Urban sel	ACLI19_g51672
Chr06_Occ	22422456	22472456	Urban sel	ACLI19_g51673
Chr06_Occ	22422456	22472456	Urban sel	ACLI19_g51674
Chr06_Occ	22422456	22472456	Urban sel	ACLI19_g51675
Chr06_Occ	22422456	22472456	Urban sel	ACLI19_g51676
Chr06_Occ	40222456	40272456	Rural sel	ACLI19_g52561
Chr06_Occ	40222456	40272456	Rural sel	ACLI19_g52562
Chr06_Occ	55222456	55272456	Rural sel	ACLI19_g53670
Chr06_Occ	55222456	55272456	Rural sel	ACLI19_g53671
Chr06_Occ	55222456	55272456	Rural sel	ACLI19_g53673
Chr06_Occ	55222456	55272456	Rural sel	ACLI19_g53674
Chr06_Occ	55222456	55272456	Rural sel	ACLI19_g53675
Chr06_Occ	55222456	55272456	Rural sel	ACLI19_g53677
Chr06_Occ	55222456	55272456	Rural sel	ACLI19_g53672
Chr06_Occ	55222456	55272456	Rural sel	ACLI19_g53676
Chr06_Occ	56522456	56572456	Urban sel	ACLI19_g53804
Chr06_Occ	56522456	56572456	Urban sel	ACLI19_g53805
Chr06_Occ	56522456	56572456	Urban sel	ACLI19_g53807
Chr06_Occ	56522456	56572456	Urban sel	ACLI19_g53808
Chr06_Occ	56522456	56572456	Urban sel	ACLI19_g53806
Chr06_Occ	59622456	59672456	Urban sel	ACLI19_g54187
Chr06_Occ	59622456	59672456	Urban sel	ACLI19_g54188
Chr06_Occ	59622456	59672456	Urban sel	ACLI19_g54189
Chr06_Occ	59622456	59672456	Urban sel	ACLI19_g54190
Chr06_Occ	59622456	59672456	Urban sel	ACLI19_g54191
Chr06_Occ	59622456	59672456	Urban sel	ACLI19_g54192
Chr06_Occ	59622456	59672456	Urban sel	ACLI19_g54193
Chr06_Pall	5924841	5974841	Rural sel	ACLI19_g54903
Chr06_Pall	5924841	5974841	Rural sel	ACLI19_g54905
Chr06_Pall	5924841	5974841	Rural sel	ACLI19_g54904
Chr06_Pall	12874841	12924841	Urban sel	ACLI19_g55437
Chr06_Pall	12874841	12924841	Urban sel	ACLI19_g55438
Chr06_Pall	12874841	12924841	Urban sel	ACLI19_g55439
Chr06_Pall	12874841	12924841	Urban sel	ACLI19_g55440
Chr06_Pall	14174841	14224841	Urban sel	ACLI19_g55557
Chr06_Pall	14174841	14224841	Urban sel	ACLI19_g55558
Chr06_Pall	14174841	14224841	Urban sel	ACLI19_g55559
Chr06_Pall	14174841	14224841	Urban sel	ACLI19_g55560
Chr06_Pall	14174841	14224841	Urban sel	ACLI19_g55561
Chr06_Pall	14174841	14224841	Urban sel	ACLI19_g55562
Chr06_Pall	14174841	14224841	Urban sel	ACLI19_g55563
Chr06_Pall	22624841	22674841	Rural sel	ACLI19_g56155
Chr06_Pall	22624841	22674841	Rural sel	ACLI19_g56156
Chr06_Pall	22624841	22674841	Rural sel	ACLI19_g56157
Chr06_Pall	22624841	22674841	Rural sel	ACLI19_g56154
Chr06_Pall	23674841	23724841	Urban sel	ACLI19_g56227
Chr06_Pall	23674841	23724841	Urban sel	ACLI19_g56228
Chr06_Pall	23674841	23724841	Urban sel	ACLI19_g56229
